Date,Date,Portfolio_Return,VaR_95,Cumulative_Return,Rolling_VaR_95,Running_Max,Drawdown
2023-02-09,2023-02-09,-0.004809529080745667,-0.0240037359348618,1.2784783212337252,,1.2882561526599854,-0.007589974560626822
2023-02-10,2023-02-10,-0.021788426780660675,-0.0240037359348618,1.250622289940862,,1.2882561526599854,-0.029213027736306185
2023-02-13,2023-02-13,0.01772126228448867,-0.0240037359348618,1.272784895559732,,1.2882561526599854,-0.012009457178456584
2023-02-14,2023-02-14,0.029357389980790072,-0.0240037359348618,1.3101505381003382,,1.3101505381003382,0.0
2023-02-15,2023-02-15,-0.0024107038261154123,-0.0240037359348618,1.3069921531853526,,1.3101505381003382,-0.0024107038261154123
2023-02-16,2023-02-16,-0.02362148186472446,-0.0240037359348618,1.2761190617415477,,1.3101505381003382,-0.02597524129412998
2023-02-17,2023-02-17,-0.012472540621375927,-0.0240037359348618,1.2602026149062642,,1.3101505381003382,-0.038123804663314775
2023-02-21,2023-02-21,-0.02631040614096336,-0.0240037359348618,1.2270461722881763,,1.3101505381003382,-0.06343115801994759
2023-02-22,2023-02-22,-0.0014350893108087681,-0.0240037359348618,1.2252852514424566,,1.3101505381003382,-0.06477521795390984
2023-02-23,2023-02-23,0.07411244968109831,-0.0240037359348618,1.3160941429849775,,1.3160941429849775,0.0
2023-02-24,2023-02-24,-0.003476206676320537,-0.0240037359348618,1.3115191277384668,,1.3160941429849775,-0.003476206676320537
2023-02-27,2023-02-27,0.008980419018916441,-0.0240037359348618,1.323297119056882,,1.323297119056882,0.0
2023-02-28,2023-02-28,-0.0018781368682790345,-0.0240037359348618,1.320811785949894,,1.323297119056882,-0.001878136868278979
2023-03-01,2023-03-01,-0.01394647543365618,-0.0240037359348618,1.3023911168246602,,1.323297119056882,-0.015798418912240653
2023-03-02,2023-03-02,0.008378313515200853,-0.0240037359348618,1.31330295792083,,1.323297119056882,-0.007552469503730896
2023-03-03,2023-03-03,0.02153292628774761,-0.0240037359348618,1.34158221370722,,1.34158221370722,0.0
2023-03-06,2023-03-06,-0.009955759597055469,-0.0240037359348618,1.3282257437078655,,1.34158221370722,-0.009955759597055414
2023-03-07,2023-03-07,-0.020350479254732545,-0.0240037359348618,1.3011957132649368,,1.34158221370722,-0.030103634372643073
2023-03-08,2023-03-08,0.01621525958532949,-0.0240037359348618,1.3222949395268457,,1.34158221370722,-0.014376513033127702
2023-03-09,2023-03-09,-0.04247287423212315,-0.0240037359348618,1.266133272862549,,1.34158221370722,-0.05623877543529854
2023-03-10,2023-03-10,0.0026488958608343327,-0.0240037359348618,1.2694871280482993,,1.34158221370722,-0.05373885023393299
2023-03-13,2023-03-13,-0.008956893299602642,-0.0240037359348618,1.2581164672971517,,1.34158221370722,-0.062214410385947105
2023-03-14,2023-03-14,0.036721210846501484,-0.0240037359348618,1.304316027362226,,1.34158221370722,-0.02777778802091857
2023-03-15,2023-03-15,-0.020193528871762567,-0.0240037359348618,1.2779772840057844,,1.34158221370722,-0.04741038532828701
2023-03-16,2023-03-16,0.03680360652005332,-0.0240037359348618,1.3250114571078995,,1.34158221370722,-0.012351651974820244
2023-03-17,2023-03-17,-0.015288969182135459,-0.0240037359348618,1.3047533977742005,,1.34158221370722,-0.027451777130564126
2023-03-20,2023-03-20,0.008687098073986932,-0.0240037359348618,1.3160879185030325,,1.34158221370722,-0.019003155336815736
2023-03-21,2023-03-21,0.01918262628655021,-0.0240037359348618,1.34133394120392,,1.34158221370722,-0.0001850594773569192
2023-03-22,2023-03-22,-0.007773140334500772,-0.0240037359348618,1.330907564243513,,1.34158221370722,-0.007956761318569816
2023-03-23,2023-03-23,0.012321289947917369,-0.0240037359348618,1.3473060622364337,,1.3473060622364337,0.0
2023-03-24,2023-03-24,-0.015184027053447846,-0.0240037359348618,1.3268485305381614,,1.3473060622364337,-0.01518402705344779
2023-03-27,2023-03-27,0.00969984231269888,-0.0240037359348618,1.3397187520572178,,1.3473060622364337,-0.00563146740883913
2023-03-28,2023-03-28,-0.000762728967206916,-0.0240037359348618,1.3386969097571133,,1.3473060622364337,-0.006389901092725525
2023-03-29,2023-03-29,0.011875751531304823,-0.0240037359348618,1.3545949416331144,,1.3545949416331144,0.0
2023-03-30,2023-03-30,0.005883288101969031,-0.0240037359348618,1.362564413936212,,1.362564413936212,0.0
2023-03-31,2023-03-31,0.013252507805631808,-0.0240037359348618,1.380621809467578,,1.380621809467578,0.0
2023-04-03,2023-04-03,0.0028085621617228163,-0.0240037359348618,1.3844993716412979,,1.3844993716412979,0.0
2023-04-04,2023-04-04,-0.015838422493708704,-0.0240037359348618,1.3625710856509687,,1.3844993716412979,-0.015838422493708704
2023-04-05,2023-04-05,-0.013571482487527597,-0.0240037359348618,1.3440789760240452,,1.3844993716412979,-0.029194954107732873
2023-04-06,2023-04-06,0.0023531339154837516,-0.0240037359348618,1.3472417738476163,,1.3844993716412979,-0.026910519828920787
2023-04-10,2023-04-10,0.011670736372420776,-0.0240037359348618,1.3629650774201045,,1.3844993716412979,-0.01555384903906809
2023-04-11,2023-04-11,-0.004970115273020048,-0.0240037359348618,1.356190983872226,,1.3844993716412979,-0.020446659889424845
2023-04-12,2023-04-12,-0.012481662858447817,-0.0240037359348618,1.339263465239866,,1.3844993716412979,-0.0326731144325515
2023-04-13,2023-04-13,0.0013027185147368447,-0.0240037359348618,1.3410081485521448,,1.3844993716412979,-0.03141295978892
2023-04-14,2023-04-14,0.04332864999864705,-0.0240037359348618,1.3991122212660945,,1.3991122212660945,0.0
2023-04-17,2023-04-17,0.008523967322246806,-0.0240037359348618,1.4110382081203228,,1.4110382081203228,0.0
2023-04-18,2023-04-18,0.01792781506124952,-0.0240037359348618,1.4363350401598607,,1.4363350401598607,0.0
2023-04-19,2023-04-19,0.004134558288459489,-0.0240037359348618,1.4422736511051586,,1.4422736511051586,0.0
2023-04-20,2023-04-20,-0.01625597974177656,-0.0240037359348618,1.4188280798506951,,1.4422736511051586,-0.016255979741776505
2023-04-21,2023-04-21,-0.0006820558299138746,-0.0240037359348618,1.4178603598871875,,1.4422736511051586,-0.016926948085936533
2023-04-24,2023-04-24,-0.0007436878596293606,-0.0240037359348618,1.4168059143508895,,1.4422736511051586,-0.01765804757977385
2023-04-25,2023-04-25,-0.025682181730990017,-0.0240037359348618,1.3804192473809884,,1.4422736511051586,-0.04288673212380567
2023-04-26,2023-04-26,0.004761943625823162,-0.0240037359348618,1.3869927260170178,,1.4422736511051586,-0.038329012698651965
2023-04-27,2023-04-27,0.011737472184553455,-0.0240037359348618,1.4032725145588203,,1.4422736511051586,-0.027041426234510557
2023-04-28,2023-04-28,0.013946291181988868,-0.0240037359348618,1.4228429616545395,,1.4422736511051586,-0.013472262656764267
2023-05-01,2023-05-01,0.031625648915606264,-0.0240037359348618,1.4678412936218672,,1.4678412936218672,0.0
2023-05-02,2023-05-02,-0.020180201810638676,-0.0240037359348618,1.438219960090589,,1.4678412936218672,-0.02018020181063873
2023-05-03,2023-05-03,-0.017813098461232746,-0.0240037359348618,1.412600806332585,,1.4678412936218672,-0.037633828350051024
2023-05-04,2023-05-04,-0.01115547706166431,-0.0240037359348618,1.3968425704402534,,1.4678412936218672,-0.048369482102813666
2023-05-05,2023-05-05,0.030048957555466216,-0.0240037359348618,1.438816233551081,,1.4678412936218672,-0.019773977062034764
2023-05-08,2023-05-08,0.00941795229725495,-0.0240037359348618,1.452366936203181,,1.4678412936218672,-0.010542255137477086
2023-05-09,2023-05-09,-0.01235573957702013,-0.0240037359348618,1.4344218685691799,,1.4678412936218672,-0.022767737355464113
2023-05-10,2023-05-10,0.005751651648686407,-0.0240037359348618,1.4426721634744477,,1.4678412936218672,-0.01714703780087501
2023-05-11,2023-05-11,-0.006889492940754971,-0.0240037359348618,1.4327328837883668,,1.4678412936218672,-0.023918396345745996
2023-05-12,2023-05-12,-0.011330495972757093,-0.0240037359348618,1.416499309618566,,1.4678412936218672,-0.03497788502503285
2023-05-15,2023-05-15,0.015028320166635245,-0.0240037359348618,1.4377869147593316,,1.4678412936218672,-0.020475223713305568
2023-05-16,2023-05-16,0.001125442212608685,-0.0240037359348618,1.4394050608459383,,1.4678412936218672,-0.0193728251817763
2023-05-17,2023-05-17,0.031890318635893866,-0.0240037359348618,1.4853081468824334,,1.4853081468824334,0.0
2023-05-18,2023-05-18,0.028644535582892483,-0.0240037359348618,1.5278541089473676,,1.5278541089473676,0.0
2023-05-19,2023-05-19,-0.00768147505494754,-0.0240037359348618,1.5161179357218892,,1.5278541089473676,-0.00768147505494754
2023-05-22,2023-05-22,-0.005538678370700323,-0.0240037359348618,1.5077206461038757,,1.5278541089473676,-0.013177608205905966
2023-05-23,2023-05-23,-0.013042815270698171,-0.0240037359348618,1.4880557242369252,,1.5278541089473676,-0.02604855036706477
2023-05-24,2023-05-24,-0.007019683582851877,-0.0240037359348618,1.4776100438991304,,1.5278541089473676,-0.032885381368547906
2023-05-25,2023-05-25,0.12306733866215391,-0.0240037359348618,1.6594555795822648,,1.6594555795822648,0.0
2023-05-26,2023-05-26,0.01739770401153662,-0.0240037359348618,1.6883262965761296,,1.6883262965761296,0.0
2023-05-30,2023-05-30,0.0168552786347832,-0.0240037359348618,1.7167835067313522,,1.7167835067313522,0.0
2023-05-31,2023-05-31,-0.034749228235456675,-0.0240037359348618,1.6571266048250768,,1.7167835067313522,-0.034749228235456675
2023-06-01,2023-06-01,0.03247513585212014,-0.0240037359348618,1.7109420164409337,,1.7167835067313522,-0.003402578291039293
2023-06-02,2023-06-02,0.004933441618505452,-0.0240037359348618,1.719382848991693,,1.719382848991693,0.0
2023-06-05,2023-06-05,-0.006895446350520695,-0.0240037359348618,1.7075269368004653,,1.719382848991693,-0.00689544635052064
2023-06-06,2023-06-06,-0.005700597794685014,-0.0240037359348618,1.6977930125101752,,1.719382848991693,-0.012556735978946576
2023-06-07,2023-06-07,-0.010406409393655225,-0.0240037359348618,1.680125083356307,,1.719382848991693,-0.022832474837356953
2023-06-08,2023-06-08,0.01395133985265995,-0.0240037359348618,1.7035650793891894,,1.719382848991693,-0.009199678600830263
2023-06-09,2023-06-09,0.004370583679917384,-0.0240037359348618,1.7110106531228453,,1.719382848991693,-0.004869302886066018
2023-06-12,2023-06-12,0.009146890658593532,-0.0240037359348618,1.7266610804826485,,1.7266610804826485,0.0
2023-06-13,2023-06-13,0.02311960595178364,-0.0240037359348618,1.7665808042756885,,1.7665808042756885,0.0
2023-06-14,2023-06-14,0.02220654640111097,-0.0240037359348618,1.8058104628771485,,1.8058104628771485,0.0
2023-06-15,2023-06-15,0.0016537783079333401,-0.0240037359348618,1.808796873048894,,1.808796873048894,0.0
2023-06-16,2023-06-16,0.0010512231132594474,-0.0240037359348618,1.810698322129034,,1.810698322129034,0.0
2023-06-20,2023-06-20,0.010522531317885608,-0.0240037359348618,1.8297514519308797,,1.8297514519308797,0.0
2023-06-21,2023-06-21,-0.009445119870754859,-0.0240037359348618,1.8124692301337049,,1.8297514519308797,-0.009445119870754803
2023-06-22,2023-06-22,-0.009858487619612943,-0.0240037359348618,1.7946010246675024,,1.8297514519308797,-0.019210492893056208
2023-06-23,2023-06-23,-0.012097853909407708,-0.0240037359348618,1.7728902036454017,,1.8297514519308797,-0.031075941065915824
2023-06-26,2023-06-26,-0.017456517882141975,-0.0240037359348618,1.7419417141023914,,1.8297514519308797,-0.04798998122713627
2023-06-27,2023-06-27,0.015344029308600127,-0.0240037359348618,1.7686701188174518,,1.8297514519308797,-0.033382311597004444
2023-06-28,2023-06-28,-0.01125355237997322,-0.0240037359348618,1.748766296992446,,1.8297514519308797,-0.04426019438485629
2023-06-29,2023-06-29,0.013874218945811256,-0.0240037359348618,1.7730290634819748,,1.8297514519308797,-0.031000051066524703
2023-06-30,2023-06-30,0.025134409334640617,-0.0240037359348618,1.8175931017257452,,1.8297514519308797,-0.006644809704784871
2023-07-03,2023-07-03,0.005334269218467691,-0.0240037359348618,1.82728863265998,,1.8297514519308797,-0.0013459856901880674
2023-07-05,2023-07-05,-0.007850203123414612,-0.0240037359348618,1.8129440457284924,,1.8297514519308797,-0.009185622552533523
2023-07-06,2023-07-06,-0.00747182274607916,-0.0240037359348618,1.7993980491702495,,1.8297514519308797,-0.016588811955087768
2023-07-07,2023-07-07,0.008695444694368448,-0.0240037359348618,1.8150446153899638,,1.8297514519308797,-0.008037614357620182
2023-07-10,2023-07-10,-0.000993840787652911,-0.0240037359348618,1.8132407500197796,,1.8297514519308797,-0.009023467036288979
2023-07-11,2023-07-11,0.010486633892108022,-0.0240037359348618,1.8322555419234883,,1.8322555419234883,0.0
2023-07-12,2023-07-12,0.020127145923645395,-0.0240037359348618,1.8691336165851904,,1.8691336165851904,0.0
2023-07-13,2023-07-13,0.026062162324137716,-0.0240037359348618,1.9178472803061362,,1.9178472803061362,0.0
2023-07-14,2023-07-14,-0.002501693057534893,-0.0240037359348618,1.913049415079582,,1.9178472803061362,-0.002501693057534893
2023-07-17,2023-07-17,0.022960310886456115,-0.0240037359348618,1.9569736243909621,,1.9569736243909621,0.0
2023-07-18,2023-07-18,0.012029623613918683,-0.0240037359348618,1.980515280514752,,1.980515280514752,0.0
2023-07-19,2023-07-19,-0.0024702164142866856,-0.0240037359348618,1.9756229791600788,,1.980515280514752,-0.0024702164142866856
2023-07-20,2023-07-20,-0.010377915761499656,-0.0240037359348618,1.9551201303058725,,1.980515280514752,-0.012822496477926215
2023-07-21,2023-07-21,-0.017144320735526963,-0.0240037359348618,1.9216009237154235,,1.980515280514752,-0.029746984221205364
2023-07-24,2023-07-24,0.013261080257417235,-0.0240037359348618,1.9470834277875406,,1.980515280514752,-0.01688038110896173
2023-07-25,2023-07-25,0.00822452594688372,-0.0240037359348618,1.9630972659601262,,1.980515280514752,-0.00879468829450214
2023-07-26,2023-07-26,0.0005122849239631577,-0.0240037359348618,1.964102931093751,,1.980515280514752,-0.00828690875676319
2023-07-27,2023-07-27,-0.0005863810344972631,-0.0240037359348618,1.9629512183851572,,1.980515280514752,-0.008868430505130753
2023-07-28,2023-07-28,0.012111440692648578,-0.0240037359348618,1.9867253856491913,,1.9867253856491913,0.0
2023-07-31,2023-07-31,0.003121278580567266,-0.0240037359348618,1.9929265090408872,,1.9929265090408872,0.0
2023-08-01,2023-08-01,-0.004844423570338152,-0.0240037359348618,1.9832719288865377,,1.9929265090408872,-0.004844423570338208
2023-08-02,2023-08-02,-0.029723177992856675,-0.0240037359348618,1.9243227843360071,,1.9929265090408872,-0.03442360989914084
2023-08-03,2023-08-03,0.005835116455697342,-0.0240037359348618,1.9355514318809595,,1.9929265090408872,-0.02878935921603054
2023-08-04,2023-08-04,0.0007979872348505279,-0.0240037359348618,1.937095977215997,,1.9929265090408872,-0.02801434552233395
2023-08-07,2023-08-07,0.010618994459060671,-0.0240037359348618,1.9576659886647223,,1.9929265090408872,-0.01769283524314924
2023-08-08,2023-08-08,-0.011096635977796254,-0.0240037359348618,1.9359424818223974,,1.9929265090408872,-0.02859314026883708
2023-08-09,2023-08-09,-0.030324732292467793,-0.0240037359348618,1.8772355443275175,,1.9929265090408872,-0.058050793237251375
2023-08-10,2023-08-10,-0.002698223920159115,-0.0240037359348618,1.87217034247804,,1.9929265090408872,-0.06059238311851356
2023-08-11,2023-08-11,-0.015185072097970098,-0.0240037359348618,1.8437413008478298,,1.9929265090408872,-0.07485735551024109
2023-08-14,2023-08-14,0.03650283758868478,-0.0240037359348618,1.9110430901082283,,1.9929265090408872,-0.04108702381206519
2023-08-15,2023-08-15,-0.010591571560126356,-0.0240037359348618,1.890802140464862,,1.9929265090408872,-0.05124341921929343
2023-08-16,2023-08-16,-0.007287713298797127,-0.0240037359348618,1.8770225165604022,,1.9929265090408872,-0.05815768517037023
2023-08-17,2023-08-17,-0.006826101334999224,-0.0240037359348618,1.8642097706542855,,1.9929265090408872,-0.06458679625298758
2023-08-18,2023-08-18,0.0006246405099227803,-0.0240037359348618,1.8653742315960302,,1.9929265090408872,-0.06400249927241053
2023-08-21,2023-08-21,0.044068365414222876,-0.0240037359348618,1.9475782248682794,,1.9929265090408872,-0.022754619383547725
2023-08-22,2023-08-22,-0.024198106909008477,-0.0240037359348618,1.9004505187692597,,1.9929265090408872,-0.046402107580039265
2023-08-23,2023-08-23,0.019235147593276936,-0.0240037359348618,1.937005964991506,,1.9929265090408872,-0.02805951137470364
2023-08-24,2023-08-24,2.374635949908832e-05,-0.0240037359348618,1.9370519618315027,,1.9929265090408872,-0.028036431326448952
2023-08-25,2023-08-25,-0.01274998241520342,-0.0240037359348618,1.9123545833808158,,1.9929265090408872,-0.040428949735255126
2023-08-28,2023-08-28,0.010611021040486723,-0.0240037359348618,1.9326466181019406,,1.9929265090408872,-0.030246921131054094
2023-08-29,2023-08-29,0.024873235607612232,-0.0240037359348618,1.980717792780245,,1.9929265090408872,-0.006126024319139445
2023-08-30,2023-08-30,0.002903000087882801,-0.0240037359348618,1.9864678167067573,,1.9929265090408872,-0.003240808080393398
2023-08-31,2023-08-31,-0.005252171224507551,-0.0240037359348618,1.9760345476014398,,1.9929265090408872,-0.008475958025956909
2023-09-01,2023-09-01,-0.006896252226243238,-0.0240037359348618,1.9624073149534098,,1.9929265090408872,-0.015313757907794101
2023-09-05,2023-09-05,-0.005114990966432753,-0.0240037359348618,1.9523696192649616,,1.9929265090408872,-0.020350419140866327
2023-09-06,2023-09-06,-0.016141146779141524,-0.0240037359348618,1.9208561346732693,,1.9929265090408872,-0.036163086817638024
2023-09-07,2023-09-07,-0.012989156102064192,-0.0240037359348618,1.8959058344903905,,1.9929265090408872,-0.048682514939895505
2023-09-08,2023-09-08,-0.006851175273226151,-0.0240037359348618,1.8829166513167648,,1.9929265090408872,-0.05520015777052689
2023-09-11,2023-09-11,-0.0021326962679440453,-0.0240037359348618,1.878900962001652,,1.9929265090408872,-0.05721512886800384
2023-09-12,2023-09-12,0.0030981871482876344,-0.0240037359348618,1.8847221488150305,,1.9929265090408872,-0.0542942048966627
2023-09-13,2023-09-13,0.007092346533410621,-0.0240037359348618,1.8980892514136207,,1.9929265090408872,-0.047586931679135414
2023-09-14,2023-09-14,0.010754077460808475,-0.0240037359348618,1.9185014502508506,,1.9929265090408872,-0.037344607767726634
2023-09-15,2023-09-15,-0.01991374110697436,-0.0240037359348618,1.8802969090572004,,1.9929265090408872,-0.05651467802387289
2023-09-18,2023-09-18,0.0017932731054617346,-0.0240037359348618,1.8836687949344955,,1.9929265090408872,-0.054822751170575224
2023-09-19,2023-09-19,-0.0057091690400263295,-0.0240037359348618,1.8729146113687916,,1.9929265090408872,-0.060218927856929505
2023-09-20,2023-09-20,-0.016832448811618272,-0.0240037359348618,1.8413888720443945,,1.9929265090408872,-0.07603774464790547
2023-09-21,2023-09-21,-0.018376311205839657,-0.0240037359348618,1.8075509370807366,,1.9929265090408872,-0.09301676259470515
2023-09-22,2023-09-22,0.0024373732222216504,-0.0240037359348618,1.8119566133325786,,1.9929265090408872,-0.09080610593884963
2023-09-25,2023-09-25,0.00982432079358142,-0.0240037359348618,1.8297578563660095,,1.9929265090408872,-0.08187389346002727
2023-09-26,2023-09-26,-0.00887242209613004,-0.0240037359348618,1.8135234723306202,,1.9929265090408872,-0.09001989581472636
2023-09-27,2023-09-27,0.009577495158361815,-0.0240037359348618,1.8308924846064423,,1.9929265090408872,-0.0813045657726863
2023-09-28,2023-09-28,0.01351938791216567,-0.0240037359348618,1.8556450303313055,,1.9929265090408872,-0.06888436582423185
2023-09-29,2023-09-29,-0.003948932170624697,-0.0240037359348618,1.8483172139737702,,1.9929265090408872,-0.0725612783066002
2023-10-02,2023-10-02,0.010437725886685956,-0.0240037359348618,1.8676094424048715,,1.9929265090408872,-0.06288092715286608
2023-10-03,2023-10-03,-0.01781044677904353,-0.0240037359348618,1.8343464838268804,,1.9929265090408872,-0.07957143652543652
2023-10-04,2023-10-04,0.008262965658882293,-0.0240037359348618,1.8495036258292337,,1.9929265090408872,-0.07196596691399171
2023-10-05,2023-10-05,0.005775794065005613,-0.0240037359348618,1.8601859778945045,,1.9929265090408872,-0.0666058334535704
2023-10-06,2023-10-06,0.01971439652444762,-0.0240037359348618,1.8968584218719338,,1.9929265090408872,-0.048204530740667884
2023-10-09,2023-10-09,-0.006480038748866768,-0.0240037359348618,1.8845667057970892,,1.9929265090408872,-0.05437220226246431
2023-10-10,2023-10-10,0.008837443948455759,-0.0240037359348618,1.9012214584266969,,1.9929265090408872,-0.046015269603857156
2023-10-11,2023-10-11,0.012721284561958202,-0.0240037359348618,1.9254074376146442,,1.9929265090408872,-0.03387935838072487
2023-10-12,2023-10-12,0.000321676856955333,-0.0240037359348618,1.9260267966275346,,1.9929265090408872,-0.03356857972928895
2023-10-13,2023-10-13,-0.008295962610300245,-0.0240037359348618,1.910048550336276,,1.9929265090408872,-0.04158605865727427
2023-10-16,2023-10-16,0.006466303107623861,-0.0240037359348618,1.922399503213028,,1.9929265090408872,-0.03538866360997972
2023-10-17,2023-10-17,-0.02447954871031277,-0.0240037359348618,1.8753400309334438,,1.9929265090408872,-0.059001913805659
2023-10-18,2023-10-18,-0.025313786044743214,-0.0240037359348618,1.8278680746292526,,1.9929265090408872,-0.08282213802809535
2023-10-19,2023-10-19,-0.0032503033945116555,-0.0240037359348618,1.8219269488215655,,1.9929265090408872,-0.08580324434623365
2023-10-20,2023-10-20,-0.016532462966024952,-0.0240037359348618,1.79180600901337,,1.9929265090408872,-0.10091716835273978
2023-10-23,2023-10-23,0.012364180431707728,-0.0240037359348618,1.8139602218074293,,1.9929265090408872,-0.0898007459992024
2023-10-24,2023-10-24,0.008607480744419083,-0.0240037359348618,1.8295738494877787,,1.9929265090408872,-0.08196622344680604
2023-10-25,2023-10-25,-0.024301541164697127,-0.0240037359348618,1.785112385270598,,1.9929265090408872,-0.10427585905829595
2023-10-26,2023-10-26,-0.016107053725136655,-0.0240037359348618,1.7563594841756376,,1.9929265090408872,-0.11870333591934579
2023-10-27,2023-10-27,-0.015851939047904884,-0.0240037359348618,1.7285177806862757,,1.9929265090408872,-0.1326735969214743
2023-10-30,2023-10-30,0.014535295296912887,-0.0240037359348618,1.7536422970545151,,1.9929265090408872,-0.12006675153391866
2023-10-31,2023-10-31,0.0013389344014446136,-0.0240037359348618,1.75599030905387,,1.9929265090408872,-0.11888857863657243
2023-11-01,2023-11-01,0.018511680200828162,-0.0240037359348618,1.7884966400908289,,1.9929265090408872,-0.1025777257829954
2023-11-02,2023-11-02,0.022876263314597578,-0.0240037359348618,1.8294107601668197,,1.9929265090408872,-0.08204805753362221
2023-11-03,2023-11-03,0.02281371925042941,-0.0240037359348618,1.8711464236429802,,1.9929265090408872,-0.061106159632807855
2023-11-06,2023-11-06,0.012064180606619956,-0.0240037359348618,1.89372027203924,,1.9929265090408872,-0.04977917477217508
2023-11-07,2023-11-07,0.0019865406181969747,-0.0240037359348618,1.897482224279149,,1.9929265090408872,-0.047891522506603446
2023-11-08,2023-11-08,0.009199970903416066,-0.0240037359348618,1.9149390055322664,,1.9929265090408872,-0.03913215221676836
2023-11-09,2023-11-09,0.002550925878163468,-0.0240037359348618,1.9198238729965833,,1.9929265090408872,-0.03668104955836282
2023-11-10,2023-11-10,0.022165337322524903,-0.0240037359348618,1.9623774167413885,,1.9929265090408872,-0.0153287600726435
2023-11-13,2023-11-13,0.0007287025182396989,-0.0240037359348618,1.9638074061067046,,1.9929265090408872,-0.014611227660470294
2023-11-14,2023-11-14,0.019777391732874405,-0.0240037359348618,2.002646394465197,,2.002646394465197,0.0
2023-11-15,2023-11-15,-0.003354298317726545,-0.0240037359348618,1.995928921033241,,2.002646394465197,-0.0033542983177266006
2023-11-16,2023-11-16,0.011764516054524221,-0.0240037359348618,2.019410058868426,,2.019410058868426,0.0
2023-11-17,2023-11-17,0.0026838590510570026,-0.0240037359348618,2.0248298708327153,,2.0248298708327153,0.0
2023-11-20,2023-11-20,0.012805917111182508,-0.0240037359348618,2.0507596743228453,,2.0507596743228453,0.0
2023-11-21,2023-11-21,-0.0056560202889578415,-0.0240037359348618,2.0391605359970986,,2.0507596743228453,-0.0056560202889579525
2023-11-22,2023-11-22,-0.01111707080217994,-0.0240037359348618,2.0164910439414077,,2.0507596743228453,-0.016710212713126893
2023-11-24,2023-11-24,-0.008962972176726203,-0.0240037359348618,1.9984172908199433,,2.0507596743228453,-0.02552341171823813
2023-11-27,2023-11-27,0.003737182519162774,-0.0240037359348618,2.0058857409851885,,2.0507596743228453,-0.0218816148471781
2023-11-28,2023-11-28,-0.003221089754944284,-0.0240037359348618,1.9994246029753122,,2.0507596743228453,-0.025032221956716505
2023-11-29,2023-11-29,0.005875457788110827,-0.0240037359348618,2.011172137830604,,2.0507596743228453,-0.019303839932054978
